Entity,Code,Year,"Cigarette consumption per smoker per day (IHME, GHDx (2012))"
Norway,NOR,2008,10.4
Norway,NOR,2009,10.8
Norway,NOR,2010,11
Norway,NOR,2011,11.2
Norway,NOR,2012,11.2
Oman,OMN,1980,41.700001
Oman,OMN,1981,40.299999
Oman,OMN,1982,39.099998
Oman,OMN,1983,37.900002
Oman,OMN,1984,36.900002
Oman,OMN,1985,35.900002
Oman,OMN,1986,35.200001
Oman,OMN,1987,34.799999
Oman,OMN,1988,34.299999
Oman,OMN,1989,33.700001
Oman,OMN,1990,32.900002
Oman,OMN,1991,31.9
Oman,OMN,1992,30.9
Oman,OMN,1993,30.1
Oman,OMN,1994,29.9
Oman,OMN,1995,30.9
Oman,OMN,1996,33
Oman,OMN,1997,36.099998
Oman,OMN,1998,39.799999
Oman,OMN,1999,43.700001
Oman,OMN,2000,46.900002
Oman,OMN,2001,48.099998
Oman,OMN,2002,48.299999
Oman,OMN,2003,47.799999
Oman,OMN,2004,46.900002
Oman,OMN,2005,45.799999
Oman,OMN,2006,44.5
Oman,OMN,2007,43.099998
Oman,OMN,2008,41.299999
Oman,OMN,2009,39.400002
Oman,OMN,2010,37.400002
Oman,OMN,2011,35.299999
Oman,OMN,2012,33.5
Pakistan,PAK,1980,18.200001
Pakistan,PAK,1981,18.200001
Pakistan,PAK,1982,18.200001
Pakistan,PAK,1983,18.200001
Pakistan,PAK,1984,18.200001
Pakistan,PAK,1985,18.1
Pakistan,PAK,1986,18
Pakistan,PAK,1987,17.9
Pakistan,PAK,1988,17.799999
Pakistan,PAK,1989,17.700001
Pakistan,PAK,1990,17.5
Pakistan,PAK,1991,17.4
Pakistan,PAK,1992,17.200001
Pakistan,PAK,1993,17.1
Pakistan,PAK,1994,16.9
Pakistan,PAK,1995,16.700001
Pakistan,PAK,1996,16.6
Pakistan,PAK,1997,16.5
Pakistan,PAK,1998,16.5
Pakistan,PAK,1999,16.4
Pakistan,PAK,2000,16.4
Pakistan,PAK,2001,16.4
Pakistan,PAK,2002,16.299999
Pakistan,PAK,2003,16.200001
Pakistan,PAK,2004,16.1
Pakistan,PAK,2005,16.1
Pakistan,PAK,2006,16.1
Pakistan,PAK,2007,16.1
Pakistan,PAK,2008,16.1
Pakistan,PAK,2009,16.1
Pakistan,PAK,2010,16
Pakistan,PAK,2011,16
Pakistan,PAK,2012,15.8
Palestine,PSE,1980,12.6
Palestine,PSE,1981,12.3
Palestine,PSE,1982,12
Palestine,PSE,1983,11.8
Palestine,PSE,1984,11.6
Palestine,PSE,1985,11.5
Palestine,PSE,1986,11.2
Palestine,PSE,1987,11
Palestine,PSE,1988,10.9
Palestine,PSE,1989,10.8
Palestine,PSE,1990,10.5
Palestine,PSE,1991,10.4
Palestine,PSE,1992,10
Palestine,PSE,1993,9.6999998
Palestine,PSE,1994,9.3000002
Palestine,PSE,1995,9
Palestine,PSE,1996,8.8000002
Palestine,PSE,1997,8.6000004
Palestine,PSE,1998,8.3000002
Palestine,PSE,1999,8.1000004
Palestine,PSE,2000,8.1999998
Palestine,PSE,2001,8.6000004
Palestine,PSE,2002,9.3999996
Palestine,PSE,2003,10.2
Palestine,PSE,2004,11
Palestine,PSE,2005,11.9
Palestine,PSE,2006,12.8
Palestine,PSE,2007,13.8
Palestine,PSE,2008,14.7
Palestine,PSE,2009,15.4
Palestine,PSE,2010,15.8
Palestine,PSE,2011,15.6
Palestine,PSE,2012,15.3
Panama,PAN,1980,23.200001
Panama,PAN,1981,22.9
Panama,PAN,1982,22.6
Panama,PAN,1983,22.200001
Panama,PAN,1984,21.700001
Panama,PAN,1985,21.299999
Panama,PAN,1986,20.799999
Panama,PAN,1987,20.4
Panama,PAN,1988,19.9
Panama,PAN,1989,19.4
Panama,PAN,1990,19
Panama,PAN,1991,18.799999
Panama,PAN,1992,18.6
Panama,PAN,1993,18.6
Panama,PAN,1994,18.6
Panama,PAN,1995,18.6
Panama,PAN,1996,18.700001
Panama,PAN,1997,19.1
Panama,PAN,1998,19.799999
Panama,PAN,1999,20.700001
Panama,PAN,2000,21.5
Panama,PAN,2001,22.4
Panama,PAN,2002,23.299999
Panama,PAN,2003,24.200001
Panama,PAN,2004,25.1
Panama,PAN,2005,26
Panama,PAN,2006,27
Panama,PAN,2007,27.9
Panama,PAN,2008,28.6
Panama,PAN,2009,29.1
Panama,PAN,2010,29.6
Panama,PAN,2011,30
Panama,PAN,2012,30.5
Papua New Guinea,PNG,1980,15.5
Papua New Guinea,PNG,1981,15.7
Papua New Guinea,PNG,1982,15.9
Papua New Guinea,PNG,1983,16
Papua New Guinea,PNG,1984,16.200001
Papua New Guinea,PNG,1985,16.299999
Papua New Guinea,PNG,1986,16.4
Papua New Guinea,PNG,1987,16.4
Papua New Guinea,PNG,1988,16.299999
Papua New Guinea,PNG,1989,16.299999
Papua New Guinea,PNG,1990,16.299999
Papua New Guinea,PNG,1991,16.299999
Papua New Guinea,PNG,1992,16.1
Papua New Guinea,PNG,1993,15.8
Papua New Guinea,PNG,1994,15.5
Papua New Guinea,PNG,1995,15.3
Papua New Guinea,PNG,1996,15.1
Papua New Guinea,PNG,1997,15
Papua New Guinea,PNG,1998,14.9
Papua New Guinea,PNG,1999,14.9
Papua New Guinea,PNG,2000,14.9
Papua New Guinea,PNG,2001,14.9
Papua New Guinea,PNG,2002,14.9
Papua New Guinea,PNG,2003,15
Papua New Guinea,PNG,2004,15
Papua New Guinea,PNG,2005,15.1
Papua New Guinea,PNG,2006,15.1
Papua New Guinea,PNG,2007,15.1
Papua New Guinea,PNG,2008,15.1
Papua New Guinea,PNG,2009,15
Papua New Guinea,PNG,2010,14.9
Papua New Guinea,PNG,2011,14.7
Papua New Guinea,PNG,2012,14.5
Paraguay,PRY,1980,26.9
Paraguay,PRY,1981,26.299999
Paraguay,PRY,1982,25.799999
Paraguay,PRY,1983,25.299999
Paraguay,PRY,1984,24.799999
Paraguay,PRY,1985,24.299999
Paraguay,PRY,1986,23.9
Paraguay,PRY,1987,23.4
Paraguay,PRY,1988,23
Paraguay,PRY,1989,22.6
Paraguay,PRY,1990,22.200001
Paraguay,PRY,1991,21.799999
Paraguay,PRY,1992,21.4
Paraguay,PRY,1993,21
Paraguay,PRY,1994,20.6
Paraguay,PRY,1995,20.200001
Paraguay,PRY,1996,19.799999
Paraguay,PRY,1997,19.799999
Paraguay,PRY,1998,19.700001
Paraguay,PRY,1999,19.700001
Paraguay,PRY,2000,19.6
Paraguay,PRY,2001,19.6
Paraguay,PRY,2002,19.6
Paraguay,PRY,2003,19.700001
Paraguay,PRY,2004,20.1
Paraguay,PRY,2005,20.6
Paraguay,PRY,2006,21.1
Paraguay,PRY,2007,21.6
Paraguay,PRY,2008,22.1
Paraguay,PRY,2009,22.5
Paraguay,PRY,2010,22.799999
Paraguay,PRY,2011,23.1
Paraguay,PRY,2012,23.200001
Peru,PER,1980,10.8
Peru,PER,1981,10.5
Peru,PER,1982,10.3
Peru,PER,1983,10.3
Peru,PER,1984,10.3
Peru,PER,1985,10.2
Peru,PER,1986,9.8999996
Peru,PER,1987,9.5
Peru,PER,1988,9.3000002
Peru,PER,1989,9.3999996
Peru,PER,1990,9.3999996
Peru,PER,1991,9.3999996
Peru,PER,1992,9.3999996
Peru,PER,1993,9.3000002
Peru,PER,1994,9
Peru,PER,1995,8.6000004
Peru,PER,1996,8.3000002
Peru,PER,1997,7.6999998
Peru,PER,1998,7.3000002
Peru,PER,1999,6.8000002
Peru,PER,2000,6.5
Peru,PER,2001,6.1999998
Peru,PER,2002,6
Peru,PER,2003,5.8000002
Peru,PER,2004,5.5999999
Peru,PER,2005,5.4000001
Peru,PER,2006,5.0999999
Peru,PER,2007,4.9000001
Peru,PER,2008,4.6999998
Peru,PER,2009,4.5
Peru,PER,2010,4.3000002
Peru,PER,2011,4.0999999
Peru,PER,2012,4
Philippines,PHL,1980,18.5
Philippines,PHL,1981,18.4
Philippines,PHL,1982,18.200001
Philippines,PHL,1983,18.1
Philippines,PHL,1984,18
Philippines,PHL,1985,18
Philippines,PHL,1986,17.9
Philippines,PHL,1987,17.799999
Philippines,PHL,1988,17.700001
Philippines,PHL,1989,17.5
Philippines,PHL,1990,17.299999
Philippines,PHL,1991,17.1
Philippines,PHL,1992,16.9
Philippines,PHL,1993,16.799999
Philippines,PHL,1994,16.6
Philippines,PHL,1995,16.5
Philippines,PHL,1996,16.4
Philippines,PHL,1997,16.4
Philippines,PHL,1998,16.6
Philippines,PHL,1999,17
Philippines,PHL,2000,17.4
Philippines,PHL,2001,17.9
Philippines,PHL,2002,18.4
Philippines,PHL,2003,19
Philippines,PHL,2004,19.5
Philippines,PHL,2005,20
Philippines,PHL,2006,20.4
Philippines,PHL,2007,20.799999
Philippines,PHL,2008,21.200001
Philippines,PHL,2009,21.5
Philippines,PHL,2010,21.6
Philippines,PHL,2011,21.5
Philippines,PHL,2012,21.4
Poland,POL,1980,20.700001
Poland,POL,1981,20.9
Poland,POL,1982,21.5
Poland,POL,1983,22.1
Poland,POL,1984,22.9
Poland,POL,1985,23.6
Poland,POL,1986,24.200001
Poland,POL,1987,24.6
Poland,POL,1988,24.9
Poland,POL,1989,25
Poland,POL,1990,25.200001
Poland,POL,1991,25.5
Poland,POL,1992,25.799999
Poland,POL,1993,26
Poland,POL,1994,26.200001
Poland,POL,1995,26.299999
Poland,POL,1996,26.299999
Poland,POL,1997,25.9
Poland,POL,1998,25.299999
Poland,POL,1999,24.5
Poland,POL,2000,23.6
Poland,POL,2001,22.799999
Poland,POL,2002,22.1
Poland,POL,2003,21.299999
Poland,POL,2004,20.6
Poland,POL,2005,20
Poland,POL,2006,19.6
Poland,POL,2007,19.299999
Poland,POL,2008,18.9
Poland,POL,2009,18.5
Poland,POL,2010,18.200001
Poland,POL,2011,17.799999
Poland,POL,2012,17.4
Portugal,PRT,1980,23.5
Portugal,PRT,1981,23.700001
Portugal,PRT,1982,23.9
Portugal,PRT,1983,24.200001
Portugal,PRT,1984,24.6
Portugal,PRT,1985,24.799999
Portugal,PRT,1986,24.9
Portugal,PRT,1987,24.700001
Portugal,PRT,1988,24.1
Portugal,PRT,1989,23.4
Portugal,PRT,1990,22.799999
Portugal,PRT,1991,22.4
Portugal,PRT,1992,22.5
Portugal,PRT,1993,22.799999
Portugal,PRT,1994,23.299999
Portugal,PRT,1995,24
Portugal,PRT,1996,24.4
Portugal,PRT,1997,23.9
Portugal,PRT,1998,23
Portugal,PRT,1999,22.1
Portugal,PRT,2000,21
Portugal,PRT,2001,20
Portugal,PRT,2002,19.1
Portugal,PRT,2003,18.6
Portugal,PRT,2004,18.200001
Portugal,PRT,2005,17.799999
Portugal,PRT,2006,17.299999
Portugal,PRT,2007,16.799999
Portugal,PRT,2008,16.299999
Portugal,PRT,2009,15.8
Portugal,PRT,2010,15.4
Portugal,PRT,2011,15
Portugal,PRT,2012,14.7
Qatar,QAT,1980,17.9
Qatar,QAT,1981,17.4
Qatar,QAT,1982,16.9
Qatar,QAT,1983,16.5
Qatar,QAT,1984,16.299999
Qatar,QAT,1985,16.200001
Qatar,QAT,1986,16.200001
Qatar,QAT,1987,16.4
Qatar,QAT,1988,16.5
Qatar,QAT,1989,16.6
Qatar,QAT,1990,16.799999
Qatar,QAT,1991,16.9
Qatar,QAT,1992,16.9
Qatar,QAT,1993,17
Qatar,QAT,1994,17.1
Qatar,QAT,1995,17.299999
Qatar,QAT,1996,17.4
Qatar,QAT,1997,17.5
Qatar,QAT,1998,17.6
Qatar,QAT,1999,17.700001
Qatar,QAT,2000,17.700001
Qatar,QAT,2001,17.700001
Qatar,QAT,2002,17.700001
Qatar,QAT,2003,17.6
Qatar,QAT,2004,17
Qatar,QAT,2005,16.299999
Qatar,QAT,2006,15.6
Qatar,QAT,2007,15
Qatar,QAT,2008,14.5
Qatar,QAT,2009,14.3
Qatar,QAT,2010,14.1
Qatar,QAT,2011,14
Qatar,QAT,2012,13.9
Romania,ROU,1980,19
Romania,ROU,1981,19.1
Romania,ROU,1982,19.200001
Romania,ROU,1983,19.299999
Romania,ROU,1984,19.4
Romania,ROU,1985,19.4
Romania,ROU,1986,19.4
Romania,ROU,1987,19.4
Romania,ROU,1988,19.200001
Romania,ROU,1989,19.1
Romania,ROU,1990,18.799999
Romania,ROU,1991,18.6
Romania,ROU,1992,18.4
Romania,ROU,1993,18.299999
Romania,ROU,1994,18.1
Romania,ROU,1995,18.200001
Romania,ROU,1996,18.4
Romania,ROU,1997,19.1
Romania,ROU,1998,19.799999
Romania,ROU,1999,20.700001
Romania,ROU,2000,21.700001
Romania,ROU,2001,22.6
Romania,ROU,2002,23.1
Romania,ROU,2003,23.200001
Romania,ROU,2004,22.799999
Romania,ROU,2005,22
Romania,ROU,2006,21.299999
Romania,ROU,2007,20.700001
Romania,ROU,2008,20.1
Romania,ROU,2009,19.799999
Romania,ROU,2010,19.700001
Romania,ROU,2011,19.6
Romania,ROU,2012,19.6
Russia,RUS,1980,21.9
Russia,RUS,1981,21.6
Russia,RUS,1982,21.200001
Russia,RUS,1983,20.9
Russia,RUS,1984,20.6
Russia,RUS,1985,20.299999
Russia,RUS,1986,20.1
Russia,RUS,1987,19.799999
Russia,RUS,1988,19.6
Russia,RUS,1989,19.4
Russia,RUS,1990,19.299999
Russia,RUS,1991,19.200001
Russia,RUS,1992,19.200001
Russia,RUS,1993,19.299999
Russia,RUS,1994,19.5
Russia,RUS,1995,19.700001
Russia,RUS,1996,20
Russia,RUS,1997,20.6
Russia,RUS,1998,21.299999
Russia,RUS,1999,22
Russia,RUS,2000,22.700001
Russia,RUS,2001,23.299999
Russia,RUS,2002,23.799999
Russia,RUS,2003,24.200001
Russia,RUS,2004,24.200001
Russia,RUS,2005,24.200001
Russia,RUS,2006,24.200001
Russia,RUS,2007,24.1
Russia,RUS,2008,24
Russia,RUS,2009,24
Russia,RUS,2010,24.200001
Russia,RUS,2011,24.299999
Russia,RUS,2012,24.4
Rwanda,RWA,1980,21.700001
Rwanda,RWA,1981,21.700001
Rwanda,RWA,1982,21.700001
Rwanda,RWA,1983,21.700001
Rwanda,RWA,1984,21.700001
Rwanda,RWA,1985,21.700001
Rwanda,RWA,1986,21.700001
Rwanda,RWA,1987,21.700001
Rwanda,RWA,1988,21.6
Rwanda,RWA,1989,21.5
Rwanda,RWA,1990,21.4
Rwanda,RWA,1991,21.299999
Rwanda,RWA,1992,21.299999
Rwanda,RWA,1993,21.200001
Rwanda,RWA,1994,21
Rwanda,RWA,1995,20.799999
Rwanda,RWA,1996,20.5
Rwanda,RWA,1997,20.799999
Rwanda,RWA,1998,21.1
Rwanda,RWA,1999,21.4
Rwanda,RWA,2000,21.6
Rwanda,RWA,2001,22.1
Rwanda,RWA,2002,22.700001
Rwanda,RWA,2003,23.200001
Rwanda,RWA,2004,23.9
Rwanda,RWA,2005,24.799999
Rwanda,RWA,2006,26.4
Rwanda,RWA,2007,28.4
Rwanda,RWA,2008,30.6
Rwanda,RWA,2009,32.799999
Rwanda,RWA,2010,34.799999
Rwanda,RWA,2011,36.400002
Rwanda,RWA,2012,36.700001
Saint Lucia,LCA,1980,23.799999
Saint Lucia,LCA,1981,23.799999
Saint Lucia,LCA,1982,23.700001
Saint Lucia,LCA,1983,23.5
Saint Lucia,LCA,1984,23.299999
Saint Lucia,LCA,1985,23.200001
Saint Lucia,LCA,1986,23.1
Saint Lucia,LCA,1987,23
Saint Lucia,LCA,1988,23
Saint Lucia,LCA,1989,23.1
Saint Lucia,LCA,1990,23.299999
Saint Lucia,LCA,1991,23.4
Saint Lucia,LCA,1992,23.6
Saint Lucia,LCA,1993,23.700001
Saint Lucia,LCA,1994,23.799999
Saint Lucia,LCA,1995,23.9
Saint Lucia,LCA,1996,24.1
Saint Lucia,LCA,1997,24.9
Saint Lucia,LCA,1998,25.700001
Saint Lucia,LCA,1999,26.299999
Saint Lucia,LCA,2000,26.799999
Saint Lucia,LCA,2001,27.1
Saint Lucia,LCA,2002,27.299999
Saint Lucia,LCA,2003,27.4
Saint Lucia,LCA,2004,27.5
Saint Lucia,LCA,2005,27.5
Saint Lucia,LCA,2006,27.5
Saint Lucia,LCA,2007,27.4
Saint Lucia,LCA,2008,27.299999
Saint Lucia,LCA,2009,27.1
Saint Lucia,LCA,2010,27
Saint Lucia,LCA,2011,26.9
Saint Lucia,LCA,2012,26.799999
Saint Vincent and the Grenadines,VCT,1980,135.89999
Saint Vincent and the Grenadines,VCT,1981,133.10001
Saint Vincent and the Grenadines,VCT,1982,130.39999
Saint Vincent and the Grenadines,VCT,1983,127.5
Saint Vincent and the Grenadines,VCT,1984,124.7
Saint Vincent and the Grenadines,VCT,1985,122
Saint Vincent and the Grenadines,VCT,1986,119.4
Saint Vincent and the Grenadines,VCT,1987,116.9
Saint Vincent and the Grenadines,VCT,1988,114.2
Saint Vincent and the Grenadines,VCT,1989,111.6
Saint Vincent and the Grenadines,VCT,1990,109.2
Saint Vincent and the Grenadines,VCT,1991,107
Saint Vincent and the Grenadines,VCT,1992,105.1
Saint Vincent and the Grenadines,VCT,1993,103.4
Saint Vincent and the Grenadines,VCT,1994,102
Saint Vincent and the Grenadines,VCT,1995,100.6
Saint Vincent and the Grenadines,VCT,1996,99.199997
Saint Vincent and the Grenadines,VCT,1997,97.800003
Saint Vincent and the Grenadines,VCT,1998,96.400002
